ID,Date,Sex,Shell,Weight,Length,Width,MaxWid,R_ChLen,R_ChH,AbWid,L_ChLen,L_ChH,R_ClawWt,L_ClawWt
16.0651,9/14/2016,2,3,108,58.4,90.05,92.47,41.8,,23.24,41.63,21.61,11,12
16.0652,9/14/2016,2,3,174,63.82,100.86,104.1,47.95,,27.04,48.54,25.83,18,18
16.0653,9/14/2016,2,4,91,53.31,82.46,85.23,36.57,,21.61,37.65,19.57,9,9
16.0654,9/14/2016,2,4,129,57.95,88.12,90.65,41.84,,23.15,41.77,23.15,14,13
16.0655,9/14/2016,2,2,75,51.27,78.53,81.34,36.45,,20.23,36.68,18.8,6,6
16.0656,9/14/2016,2,2,55,43.86,67.44,69.32,30.46,,16.36,31.88,16.3,5,5
16.0657,9/14/2016,2,2,159,64.72,99.99,104.15,47.01,,26.85,46.35,25.74,17,17
16.0658,9/14/2016,2,3,123,56.86,86.88,89.35,40.8,,22.22,40.25,22.39,12,12
16.0659,9/14/2016,2,3,101,55.25,85.32,87.61,39.58,,22.95,29.39,21.21,11,5
16.066,9/14/2016,2,4,131,59.19,91.37,93.66,41.62,,24.09,41.21,22.19,13,13
16.0661,9/14/2016,2,2,127,58.39,89.05,91.95,42.41,,22.22,42.17,22.46,13,12
16.0662,9/14/2016,2,2,118,57.29,87.94,90.39,41.87,,23.73,39.72,21.83,12,10
16.0663,9/14/2016,2,4,152,62.27,93.58,96.37,43.36,,25.12,43.47,23.24,15,15
16.0664,9/20/2016,2,2,17,30.6,47.56,49.68,21.12,,8.6,20.34,10.47,1,1
16.0665,9/20/2016,1,3,39,39.21,62.49,65.41,29.66,15.11,,29.53,15.21,4,4
16.0666,9/20/2016,2,2,47,43.9,66.69,68.03,30.55,,15.42,31.12,15.86,5,5
16.0667,9/20/2016,2,2,120,60.25,92.39,95.2,44.14,,24.08,44.36,23.45,13,13
16.0668,9/20/2016,2,3,85,57.42,89,91.6,,,23.54,24.6,11.65,,2
16.0669,9/20/2016,2,2,134,59.15,91.54,94.53,43.29,,25.61,42.44,21.66,14,14
16.067,9/20/2016,1,2,53,46.91,72.83,76.08,36.43,19.27,,,,7,
16.0671,9/20/2016,1,2,128,57.27,92.05,96.09,42.76,21.31,,46.68,25.23,12,17
16.0672,9/20/2016,2,2,47,46.84,72.86,75.8,,,17.05,32.97,17.27,,5
16.0673,9/20/2016,2,4,133,59.42,91.39,94.55,43.24,,25.22,42.65,22.24,13,13
16.0674,9/20/2016,2,3,129,59.29,91.26,94.46,42.48,,24.06,42.43,22.14,12,12
16.0675,9/21/2016,2,4,122,58.73,91.94,93.77,40.73,,24.27,40.36,22.08,11,11
16.0676,9/21/2016,1,2,84,53.45,84.47,87.44,41.67,22.48,,,,12,
16.0677,9/21/2016,2,2,66,47.18,72.41,75.33,33.3,,17.72,33.38,17.71,6,6
16.0678,9/21/2016,2,3,123,57.61,88.7,91.17,43.2,,23.86,42.6,22.14,12,12
16.0679,9/21/2016,2,4,116,58.25,88.58,91.5,,,22.46,41.07,22.27,,13
16.068,9/21/2016,2,3,130,58.36,92.31,95.59,43.19,,23.34,42.74,22.62,13,13
16.0681,9/21/2016,2,2,62,47.79,73.49,76.95,35.76,,17.99,,18.59,7,
16.0682,9/21/2016,2,2,108,58.59,87.97,92,41.45,,23.03,40.25,20.55,11,10
16.0683,9/21/2016,2,3,125,57.74,90.37,93.09,41.86,,23.98,41.08,22,12,12
16.0684,9/21/2016,2,4,116,57.51,87.8,89.85,40.95,,22,40.65,21.18,13,12
16.0685,9/21/2016,2,4,110,59.45,90.9,94.18,,,23.25,34.4,18.37,,9
16.0686,9/21/2016,2,3,113,58.18,89.99,92.64,39.19,,22.08,40.63,22.13,10,12
16.0687,9/21/2016,2,4,123,58.17,89.64,92.28,41.19,,23.7,42.27,22.74,13,13
16.0688,9/21/2016,2,2,116,58.59,88.89,92.36,43.95,,22.13,42.81,22.57,11,12
16.0689,9/21/2016,2,3,116,58.11,90.26,93.15,41.94,,22.61,42.09,21.82,13,14
16.069,9/21/2016,2,2,130,63.03,98.84,101.91,46.69,,25.77,45.89,24.43,15,15
16.0691,9/21/2016,2,2,120,56.85,88.62,91.42,40.57,,22.81,40.37,21.19,12,11
16.0692,9/22/2016,2,2,131,60.27,92.16,96.49,40.88,,23.98,43.89,22.95,11,13
16.0693,9/22/2016,2,2,115,57.18,91.11,93.97,42.72,,21.79,34.72,23.59,14,7
16.0694,9/22/2016,2,3,112,58.1,91.64,94.06,40.89,,24.44,40.72,22.03,12,12
16.0695,9/22/2016,2,2,82,57.34,88.2,91.09,41.88,,22.67,41.47,21.95,10,11
16.0696,9/22/2016,2,2,100,58.44,89.7,91.7,43.25,,22.65,31.44,22.63,11,4
16.0697,9/22/2016,2,3,98,57.33,88.17,90.3,41.08,,24.64,,21.21,12,
16.0698,9/22/2016,2,4,103,60.14,92.53,94.73,,,25.68,,,,
16.0699,9/22/2016,2,3,115,58.89,89.9,92.69,40.4,,23.81,43.05,23.21,11,13
16.07,9/22/2016,2,2,86,57,87.54,90.23,37.28,,23.07,39.48,21.53,10,10
16.0701,9/22/2016,2,3,101,58.18,87.62,89.38,,,23.65,33.51,15.53,,6
16.0702,10/17/2016,2,3,123,59.57,91.91,94.85,43.97,,25.98,43.46,23.07,13,14
16.0703,10/17/2016,2,2,105,56.52,86.7,89.31,40.38,,21.52,39.91,21.16,10,11
16.0704,10/17/2016,2,3,72,50.88,78.19,81.18,35.12,,19.56,28.17,14.43,7,4
16.0705,10/17/2016,2,4,106,56.84,86.42,88.42,,,22.36,39.29,21.2,,12
16.0706,10/17/2016,2,2,49,43.57,64.92,67.46,30.11,,15.51,29.98,16.16,5,4
16.0707,10/17/2016,2,2,57,48.59,74.5,76.96,35.17,,16.81,34.12,18.29,7,7
16.0708,10/17/2016,2,2,40,39.45,61.35,63.19,28.14,,13.51,28.55,14.68,4,4
16.0709,10/17/2016,1,2,,21.59,33.69,33.72,13.99,6.31,,14.37,6.67,,
16.071,10/17/2016,2,2,14.9894,29.71,45.19,46.12,20.66,,8.09,20.51,10.52,1.7532,1.71
16.0711,10/17/2016,2,2,10.7484,27.41,41.46,42.45,,,7.52,17.53,9.09,,1.0508
16.0712,10/17/2016,1,1,8.2493,24.38,37.05,38.72,15.99,8.56,,16.33,8.59,0.8139,0.8065
16.0713,10/17/2016,2,2,8.7226,24.29,36.82,38.17,17.16,,6.51,16.89,8.72,0.8731,0.8799
16.0714,10/17/2016,1,2,56,45.66,70.75,73.82,34.29,18.77,,28.78,14.18,7,4
16.0715,10/17/2016,1,2,50,42.32,66.78,68.49,31.38,17.02,,31.02,16.64,5,5
16.0716,10/17/2016,1,3,60,47.24,72.91,75.98,33.21,18.04,,34.63,18.84,7,7
16.0717,10/17/2016,1,3,86,52.85,81.51,84.3,38.04,19.48,,41.36,21.98,9,11
16.0718,10/17/2016,1,3,42,39.81,63.88,65.74,30.67,16.8,,,,6,
16.0719,10/17/2016,1,2,4.8149,20.57,31.15,32.42,,,,13.68,7.19,,0.5057
16.072,10/28/2016,2,4,142,64.05,99.28,102.1,,,25.28,43.2,23.8,,14
16.0721,10/28/2016,2,2,143,62.75,95.56,98.61,46.28,,24.67,45.81,23.28,14,14
16.0722,10/28/2016,2,4,147,63.22,99.1,103.23,46.42,,26.37,,24.22,16,
16.0723,10/28/2016,2,2,156,67.65,103.86,107.78,,,28.82,48.75,25.03,,18
16.0724,10/28/2016,2,2,72,49.23,76.5,79.5,35.3,,18.94,35.16,18.25,7,7
16.0725,10/28/2016,2,3,120,58.22,91.16,94.86,41.82,,21.23,41.67,22.61,11,12
16.0726,10/28/2016,2,4,171,64.83,100.83,102.67,44.91,,28.15,43.14,24.18,17,15
16.0727,10/28/2016,2,2,66,46.34,73.49,75.21,32.7,,17.59,32.67,16.72,6,6
16.0728,10/28/2016,2,2,64,47.58,75.53,77.9,35.05,,17.46,,17.79,7,
16.0729,10/28/2016,2,2,112,55.35,84.48,87.93,38.63,,22.14,38.08,20.55,10,10
16.073,10/28/2016,2,2,140,62.38,98.25,100.9,44.63,,25.53,43.03,22.74,13,12
16.0731,10/28/2016,2,3,187,67.13,103.69,106.23,50.09,,26.19,49.62,25.6,18,19
16.0732,10/28/2016,2,3,127,62.58,95.62,98.92,,,25.38,45.89,24.37,,14
16.0733,10/28/2016,2,2,155,64.04,98.35,100.48,44.35,,26.13,44.72,24.3,15,15
16.0734,10/28/2016,2,4,164,65.05,100.35,102.19,46.16,,26.75,47.56,24.61,17,17
16.0735,10/28/2016,2,3,156,63.34,97.93,100.45,45.33,,27.38,44.23,23.72,14,14
16.0736,10/28/2016,2,4,146,61.77,96.87,100.13,44.59,,25.1,43.9,24.53,15,15
16.0737,10/28/2016,2,4,145,61.7,96.85,99.93,41.08,,27.54,41.08,21.64,13,13
16.0738,10/28/2016,2,2,181,66.32,104.78,107.9,46.88,,28.91,47.23,25.19,18,18
16.0739,10/28/2016,2,3,178,65.94,102.45,106.16,47.67,,29.39,47.45,24.45,17,17
16.074,11/8/2016,2,4,140,61.43,96.91,98.79,43.19,,24.71,43.44,23.03,15,15
16.0741,11/8/2016,2,3,119,57.11,89.21,92.97,38.29,,21.97,39.02,21.91,12,12
16.0742,11/8/2016,2,3,187,66.88,105.15,108.16,49.34,,28.37,48.68,25.83,19,19
16.0743,11/8/2016,2,4,108,58.38,90.15,92.9,,,24.28,40.34,21.55,,12
16.0744,11/8/2016,2,3,160,65.09,101.87,105.43,45.69,,26.93,45.57,24.32,16,16
16.0745,11/8/2016,2,2,141,61.7,96.08,99.06,43.48,,25.47,43.11,22.32,12,13
16.0746,11/8/2016,2,3,129,60.73,94.08,97.13,46.53,,24.11,44.61,22.53,14,14
16.0747,11/8/2016,2,3,154,62.18,96.35,100.42,44.26,,26.67,42.02,24.41,16,15
16.0748,11/8/2016,2,3,132,59.34,92.28,95.52,40.03,,22.09,41.34,22.78,12,12
16.0749,11/8/2016,2,4,126,59.22,90.31,93.64,40.34,,25.98,40.47,21.71,12,12
16.075,11/8/2016,2,3,127,59.69,91.4,94.42,43.36,,25.4,42.42,22.36,13,13
16.0751,11/8/2016,2,4,172,65.65,101.02,104.28,46.85,,26.92,46.5,24.53,16,16
16.0752,11/8/2016,2,3,127,59.39,90.51,93.29,40.52,,24.41,39.8,21.34,12,12
16.0753,11/8/2016,2,3,167,64.63,100.77,103.81,43.03,,27.04,46.84,25.44,15,18
16.0754,11/8/2016,2,3,174,66.31,100.22,103.76,48.53,,27.12,48.07,25.17,17,18
16.0755,11/16/2016,2,4,119,58.05,89.17,91.24,39.09,,23.6,38.56,21.24,10,10
16.0756,11/16/2016,2,3,140,64.18,98.35,101.15,47.5,,25.38,,24.79,16,
16.0757,11/16/2016,2,3,149,64.77,99.54,102.61,45.36,,26.92,45.11,22.8,15,15
16.0758,11/16/2016,2,2,148,63.55,99.41,102.19,46.56,,26.5,46.05,23.61,15,15
16.0759,11/16/2016,2,3,156,63.1,97.6,100.66,45.72,,25.86,45.56,24.03,15,15
16.076,11/16/2016,2,3,63,46.37,72.95,75.16,33.6,,15.94,32.19,16.74,6,6
16.0761,11/16/2016,2,3,104,54.28,84.16,87.13,36.96,,23.25,37.28,20.08,9,10
16.0762,11/16/2016,2,4,114,57.07,88.23,90.43,38.79,,22.97,37.53,20.39,11,10
16.0763,11/16/2016,2,3,112,59.08,89.49,92.01,22.05,,23,40.36,21.77,2,12
16.0764,11/17/2016,2,2,169,66.44,103.42,107.71,49.28,,25.16,46.99,23.67,17,15
16.0765,11/17/2016,2,4,197,70.53,107.34,110.22,49.59,,31.27,49.09,26.17,19,19
16.0766,11/17/2016,2,3,154,65.57,100.05,104.4,47.96,,27.64,47.5,25.14,16,16
16.0767,11/17/2016,2,4,158,64.82,100.38,103.68,30.28,,26.33,44.88,25,5,17
16.0768,11/17/2016,2,2,171,65.91,100.13,103.64,46.31,,25.82,46.12,24.43,16,16
16.0769,11/17/2016,2,2,141,61.41,96.13,99.72,46.33,,26.46,44.23,22.77,15,14
16.077,11/17/2016,2,3,118,57.03,89.9,93.67,42.77,,21.4,43.32,23.04,13,14
16.0771,11/17/2016,2,3,152,62.38,98.66,101.13,44.88,,25.19,44.7,23.68,14,14
16.0772,12/5/2016,2,4,125,59.1,91.72,94.31,39.39,,25.64,39.68,21.62,12,12
16.0773,12/5/2016,2,3,93,52.75,80.06,82.41,34.94,,20.84,34.62,18.87,8,8
16.0774,12/5/2016,2,3,53,43.49,67.92,69.66,31.63,,14.51,25.9,13.65,5,3
16.0775,12/6/2016,2,4,128,62.13,95.4,97.84,40.07,,24.95,,22.1,13,
16.0776,12/6/2016,2,3,126,60.1,92.83,95.95,40.68,,24.93,40.65,22.33,12,12
16.0777,12/6/2016,2,3,121,59.16,90.92,94.27,40.78,,24.49,40.66,21.82,12,12
16.0778,12/6/2016,2,3,163,63.14,97.99,100.96,45.12,,25.19,43.55,22.78,15,14
16.0779,12/6/2016,2,4,160,64.24,98.36,101.26,43.79,,26.08,44.27,23.82,14,16
16.078,12/6/2016,2,3,178,65.07,100.31,103.49,46.84,,28.21,46.66,24.4,18,17
16.0781,12/6/2016,2,3,121,61.56,93.69,96.09,,,28.26,44.26,23.43,,14
16.0782,12/6/2016,2,3,181,65.07,100.31,103.19,47.48,,27.73,47.61,25.56,19,19
16.0783,12/6/2016,2,2,190,67.71,105.07,107.74,50.07,,29.18,35.19,17.67,19,9
16.0784,12/6/2016,2,2,125,60.15,93.02,96.8,41.97,,24.04,41.96,22.61,12,19
16.0785,12/6/2016,2,4,192,67.89,103.14,106.31,47.3,,27.51,47.98,26,18,19
16.0786,12/6/2016,2,4,120,58.73,89.04,91.05,38.08,,23.1,38.46,20.96,11,11
16.0787,12/6/2016,2,3,185,67.36,107.56,110.13,48.59,,28.2,48.68,25.87,18,19
16.0788,12/6/2016,2,3,190,65.65,101.39,105.99,47.13,,26.12,46.65,25.63,18,18
16.0789,12/6/2016,2,4,140,59.08,92.8,96.59,41.02,,25.57,40.58,22.24,12,13
16.079,12/6/2016,2,3,112,57.65,88.92,91.43,,,22.92,35.82,18.72,,9
16.0791,12/7/2016,2,3,179,67.62,106.36,111.66,49.48,,28.22,49.57,26.95,20,20
16.0792,12/7/2016,2,3,151,63.56,99.45,102.34,,,27.02,45.14,23.95,,17
16.0793,12/7/2016,2,2,181,66.06,102.11,105.19,47.14,,26.96,46.7,25.61,18,17
16.0794,12/7/2016,2,3,141,59.57,92.75,95.51,40.92,,25.04,39.94,21.9,13,12
16.0795,12/7/2016,2,3,162,62.22,99.01,101.33,43.77,,26.73,42.7,23.07,14,14
16.0796,12/7/2016,2,3,136,59.44,92.99,96.15,41.89,,23.37,41.98,22.88,13,13
16.0797,12/7/2016,2,4,205,69.27,105.34,109.26,47.69,,28.73,50.32,27.9,19,21
16.0798,12/7/2016,2,3,172,65.01,100.45,104.09,44.44,,25.75,43.95,24.08,15,15
16.0799,12/7/2016,2,2,132,59,92.53,94.91,43.26,,25.4,43.3,22.71,13,12
16.08,12/7/2016,2,3,169,63.97,98.31,101.94,45.72,,27.1,45.24,24.56,16,15
16.0801,12/7/2016,2,3,137,59.44,91.93,95.2,42.22,,23.22,41.9,22.26,3,13
16.0802,12/7/2016,2,4,137,61.68,96.06,98.87,,,26.21,43.33,23.04,,13
16.0803,12/7/2016,2,3,141,60.81,94.08,98.21,43.21,,25.12,42.14,23.15,13,14
16.0804,12/7/2016,2,4,178,65.93,101.22,103.38,45.19,,27.67,45.79,24.63,18,19
16.0805,12/7/2016,2,3,139,60.02,95.61,97.88,42.64,,23.88,41.15,22.63,12,12
16.0806,12/9/2016,2,2,116,57.96,89.53,92.35,43.59,,24.38,43.61,22.18,10,10
16.0807,12/9/2016,2,2,58,45.55,70.56,72.89,31.54,,15.82,31.49,17.29,6,6
16.0808,12/9/2016,2,3,81,49.73,75.56,78.12,34.13,,18.57,33.72,17.7,7,7
16.0809,12/9/2016,2,3,200,67.42,105.25,108.67,47.26,,28.61,47.24,25.61,18,19
16.081,12/9/2016,2,3,209,66.95,105.7,108.25,48.77,,26.3,47.94,25.86,19,20
16.0811,12/9/2016,2,3,118,57.07,86.42,90.19,41.09,,22.39,39.37,19.78,11,11
16.0812,12/9/2016,2,3,68,47.46,71.56,73.49,31.8,,17.36,31.83,17.01,6,6
16.0813,12/9/2016,2,2,72,51.61,79.78,82.58,38.13,,21.87,37.88,19.33,6,7
16.0814,12/9/2016,2,3,91,52.06,80.41,83.61,35.91,,20.21,35.34,19.69,8,8
16.0815,12/9/2016,2,4,140,60.64,93.41,96.17,40.31,,24.48,39.94,22.57,12,13
16.0816,12/9/2016,2,3,68,47.9,73.21,75.81,30.79,,17.63,30.95,17.21,6,6
16.0817,12/9/2016,2,2,66,46.27,71.33,73.78,31.49,,16.26,31.55,16.79,5,5
16.0818,12/9/2016,2,2,89,50.64,79.61,81.84,33.09,,19.23,34.38,18.48,7,8
17.0001,5/18/2017,2,4,162,59.98,91.68,94.64,41.27,,24.91,40.89,21.89,12,12
17.0002,5/18/2017,2,1,168,63.33,96.83,99.72,45.14,,26.21,45.62,23.77,14,14
17.0003,5/18/2017,2,1,172,64.55,100.6,104.01,47.3,,26.81,46.81,25.01,16,16
17.0004,5/18/2017,2,2,169,63.34,98.16,100.82,48.65,,26.48,45.57,26.25,19,19
17.0005,5/18/2017,2,3,148,58.69,91.38,92.86,35.21,,22.97,41.47,22.29,7,12
17.0006,5/18/2017,2,2,188,66.29,101.94,104.75,47.4,,27.71,47.08,25.26,16,16
17.0007,5/18/2017,2,1,183,65.06,100.35,103.54,48.26,,27.02,47.64,25.77,17,17
17.0008,5/18/2017,2,1,149,61.1,94.12,97.5,43.93,,25.16,43.88,23.78,14,14
17.0009,5/18/2017,2,4,165,62.18,96.84,100.2,43.72,,24.6,38.46,22.95,14,14
17.001,5/18/2017,2,1,162,60.81,94.82,97.35,45.05,,25.4,45.26,23.71,14,15
17.0011,5/18/2017,2,4,174,63.4,98.67,102.21,43.31,,27.49,43.7,24.22,14,15
17.0012,5/18/2017,2,1,147,61.82,95.74,98.84,44.19,,26.05,44.18,23.82,15,15
17.0013,5/18/2017,2,3,155,61.59,94.87,97.17,41.75,,25.16,40.73,21.46,12,12
17.0014,5/18/2017,2,1,158,61.94,94.63,97.89,46.02,,24.76,45.54,23.74,15,14
17.0015,5/18/2017,2,1,126,61.45,95.65,98.1,41.78,,25.11,44.34,23.05,10,10
17.0016,5/18/2017,2,1,27,34.6,52.09,54.33,24.31,,11.15,23.51,11.82,3,2
17.0017,5/18/2017,1,2,20,31.31,49.06,50.86,22.64,11.36,,22.3,11.71,2,2
17.0018,5/18/2017,1,1,42,39.71,60.68,62.43,28.04,15.45,,28.09,15.6,2,2
17.0019,5/19/2017,2,2,153,63.21,96.5,101.95,46.65,,27.44,45.93,23.16,15,16
17.002,5/19/2017,2,1,202,66.81,105.91,108.72,49.09,,28.26,48.59,24.75,20,19
17.0021,5/19/2017,2,2,165,62.12,96.87,99.67,45.15,,26.86,43.95,23.76,17,17
17.0022,5/19/2017,2,1,129,59.83,92.21,94.57,43.68,,25.04,43.7,22.56,12,12
17.0023,5/19/2017,2,2,140,61.09,94.44,97.21,42.36,,24.25,41.64,22.14,12,13
17.0024,5/19/2017,2,1,175,67.25,105.63,108.59,49.9,,26.16,,27.34,21,
17.0025,5/19/2017,2,1,189,65.5,101.32,104.57,49.4,,27.25,48.62,25.77,20,18
17.0026,5/19/2017,2,2,159,61.21,96.05,99.36,44.29,,24.17,44.32,24.04,15,15
17.0027,5/19/2017,2,1,143,60.68,92.93,96.44,44.41,,25.97,44.46,23.07,13,14
17.0028,5/19/2017,2,2,202,68.97,107,110.32,49.24,,32.35,49.81,24.97,18,18
17.0029,5/19/2017,2,2,202,67.14,104.49,107.37,48.39,,29.73,47.22,24.76,18,18
17.003,5/19/2017,2,1,148,62.09,95.46,99.34,46.45,,25.51,45.95,24.16,16,15
17.0031,5/19/2017,2,1,168,65.69,101.1,104.71,47.59,,27.45,45.82,23.12,17,15
17.0032,5/19/2017,2,2,205,68.37,103.76,106.81,48.39,,28.71,47.97,25.87,19,19
17.0033,5/19/2017,2,2,208,69.24,107.46,111.67,50.55,,26.86,48.53,24.68,20,20
17.0034,5/19/2017,2,2,178,66.98,103.14,107.52,48.41,,27.33,44.3,20.88,18,14
17.0035,5/19/2017,2,1,155,61.55,94.4,97.94,45.48,,25.91,44.46,24.2,15,15
17.0036,5/19/2017,2,1,182,64.49,100.42,104.14,47.44,,27.54,46.98,24.82,16,17
17.0037,5/19/2017,2,1,188,66.19,106.39,109.66,46.39,,28.02,46.82,25.04,17,17
17.0038,5/19/2017,2,2,167,62.28,97.55,100.98,46.07,,26.64,45.58,23.89,15,15
17.0039,5/19/2017,2,1,188,64.94,100.3,103.09,46.17,,26.69,45.58,24.18,17,17
17.004,5/19/2017,2,2,154,62.97,96.78,100.91,47.35,,24.36,45.68,24.47,16,17
17.0041,5/19/2017,2,2,151,62.58,94.87,98.01,43.28,,26.9,43.47,22.63,13,13
17.0042,5/19/2017,1,2,326,73.14,117.7,122.16,68.65,38.91,,68.97,39.74,57,56
17.0043,5/19/2017,1,3,296,72.97,117.83,122.59,63.39,36.98,,63.36,36.87,50,49
17.0044,5/19/2017,1,2,284,72.33,115.13,120.35,66.36,38.07,,68.06,38.47,49,51
17.0045,5/19/2017,1,4,372,78.15,128.6,132.45,71.93,40.48,,69.88,37.78,63,58
17.0046,5/19/2017,1,4,447,81.3,131.04,135.54,73.96,44.93,,74.49,44.87,81,82
17.0047,5/19/2017,1,2,318,75.33,120.62,124.18,66.86,37.66,,66.35,37.35,51,52
17.0048,5/19/2017,1,2,431,78.63,129.48,133.5,74.5,42.01,,74.38,42.03,69,69
17.0049,5/19/2017,1,3,319,74.1,118.2,123.17,68.36,39.14,,68.2,38.73,56,56
17.005,5/19/2017,1,3,312,73.34,121.7,125.7,66.51,38.52,,64.18,35.78,54,49
17.0051,5/19/2017,1,4,322,75.4,122.91,126.22,65.46,37.86,,64.32,37.29,55,56
17.0052,5/19/2017,1,3,268,71.66,115.79,119.06,64.95,36.84,,61.77,32.54,46,38
17.0053,5/19/2017,1,3,589,92.19,150.48,153.58,82.22,46.06,,67.68,36.97,93,57
17.0054,5/19/2017,1,4,350,78.7,126.99,129.29,68.45,38.47,,69.69,40.26,60,58
17.0055,5/19/2017,1,4,315,74.45,122.09,123.78,62.56,37.16,,64.27,37.69,50,51
17.0056,5/19/2017,1,3,367,77.69,127.73,132.26,72.82,42.38,,71.86,41.79,65,62
17.0057,5/19/2017,1,3,328,73.99,122.25,126.57,66.72,38.58,,67.84,38.53,56,55
17.0058,5/19/2017,1,4,371,79.44,125.49,128.92,66.13,38.11,,65.55,38.93,54,57
17.0059,5/19/2017,1,3,379,82.06,133.68,137.87,,,,73.87,41.91,,76
17.006,5/19/2017,1,2,306,73.78,117.14,121.66,65.73,38,,63.38,36.79,54,51
17.0061,5/19/2017,1,3,362,74.9,121.67,126.83,66.8,39.58,,66.59,39.57,56,56
17.0062,5/19/2017,1,1,54,43.02,68.87,70.87,31.83,17.28,,31.55,16.99,6,6
